# websim SPIKE WP2-S1 geodesic Direct fixture
# library=GeographicLib-Java version=1.49 jar=repast.simphony.gis_2.11.0/lib/GeographicLib-Java-1.49.jar
# jvm=OpenJDK 64-Bit Server VM 17.0.19 vendor=Eclipse Adoptium
# ellipsoid=Geodesic.WGS84 a=6378137.0 f=0.0033528106647474805
# mode=uniform seed=20260730 n=10000
# bbox lat=[45.2,45.8] lon=[-123.0,-122.3] s12_m=[1.0,500.0]
# fields are raw IEEE-754 bit patterns, Double.doubleToRawLongBits, 16 lowercase hex digits
lat1	lon1	azi1	s12	lat2	lon2	azi2
4046bb329823afe8	c05e9e833e3d78cc	40390d8d7feaa778	4065fc33b20fe09e	4046bb61923150ac	c05e9e73a3fae56d	40390db9fc5a3e69
4046e0dc24758bb3	c05e9a7cad885105	c0569d1a0c9820c4	4062749d1206eba2	4046e0dbcbe47304	c05e9a9bc4c3d091	c0569d3052756492
4046cd28d82a5cf9	c05eafb08d9366e9	40556267775effa4	4038e6bd032ab5c9	4046cd296a646e89	c05eafab56e1933d	4055626b310515d6
4046a819e33935db	c05ebe35b005b5ac	c043d88a0b696a28	4071290c97ecbaf1	4046a8582dfef79a	c05ebe5a5399f6d2	c043d8be24b0d408
4046db6306ae0b35	c05e937e83bc1ca9	c04e105873bf0f20	407a90be41873ddb	4046dba16fdd0ebd	c05e93cc1307f1ee	c04e10c77f8bc94c
4046d1a9fa0cd3fa	c05ea16e1aa3dbbe	405e2244fe930394	407b843f3f32fe56	4046d1680675c638	c05ea11e6b8f1e99	405e227df65f58e7
4046a158adb9cb75	c05ebfcd79166e8a	40608a7c81ed6a24	40486b54bf6b4d7d	4046a14efb741bdb	c05ebfc5ef9f45a8	40608a7f2f307cce
4046a57fd3e862eb	c05eb0ed3c60f882	40468eea1c69e858	406772c5f672af61	4046a5a6db504c30	c05eb0d179853637	40468f119264667f
4046b98d7a02d3b4	c05eaae7a4e622a4	bff7211c2877a080	4075947b3b78aaeb	4046b9f33e931c70	c05eaae977f47f9c	bff7216f5ecc9911
40469ae1e74e0e25	c05e9638a9cea0af	40213b16ca498770	407b25c6dc340cc0	40469b60872b6564	c05e962b1789229c	40213b63d84d824c
4046aa6026c0f33c	c05e9509bdca8f8b	405314f30be14f1c	407e65293dd6a6c6	4046aa820a0f346e	c05e94a6fa341b40	40531539493d4967
40469b2ad5472bd9	c05ea96a1d2fb389	4043343f0572a5d0	4075f7253f893a45	40469b7c07fe2b78	c05ea93c92db9f23	4043347faa2199b4
4046a46a9be45507	c05e93bae6be4c1b	c01488f7de18e740	406fd738d2ecab24	4046a4b5695d6f2a	c05e93bfa9551cc2	c014892dfd6bbec1
4046a3dbba96d0e7	c05eb90b0a5c87c3	c060d8c81af11d42	407f30175bb4a5e9	4046a37419da430b	c05eb95501a5a0ea	c060d8e2620b8da1
4046df8cd918bd56	c05eb160b5f9382f	4036e3b4caa4e428	4072eb1e4f408398	4046dfdf0f8951be	c05eb147ebc91ecf	4036e3fbd117a59d
4046beb2e7f7c32e	c05ea7fc4ba46ede	c00df225aacf4400	406af927854daa29	4046bef26416b3d1	c05ea7ff3f89b988	c00df2690ca969f9
4046b0891464d580	c05ea848ef0e8cb0	406231d07ab80d1a	407396efef6144de	4046b03cde3700ee	c05ea823da5f870a	406231ddacf591c5
4046a67a3379f6ec	c05eafd6b5dc0a4b	c02c0f36d6d95a10	4074eea7456a84b2	4046a6da009d4428	c05eafe7abe6f8c0	c02c0f974a4dadc2
4046b77dd8927fad	c05eaec8efe2a15c	c02315f5783abb80	406aafe44fd9efe3	4046b7bbebcc8d68	c05eaed059273176	c023161fb5df7859
4046b5a67d9890d1	c05e9e315ea9ed6b	4062b9df57cbacd0	407d4798d5e29de5	4046b52f1a4d8737	c05e9e000ea25655	4062b9f0e774495c
4046cdf1567ec5af	c05eb87937b149da	40609993d4c3d18e	406c72a1de44e714	4046cdc3bfd18c74	c05eb85625656539	406099a05c970486
4046b57b9c396667	c05eab3a63a03af7	4057fa5df8623890	40677b5046938767	4046b575e7974b3b	c05eab1346c8aa29	4057fa79d3f7262e
4046d4bab6f4c2f3	c05e98936dde122e	bfa4fff3d669c000	4066e4c2839df65a	4046d4f0b60990e0	c05e989374ec78d6	bfa5001c367a4314
4046b79b12b88ff2	c05eb6756453ec0b	406180f317154cc4	4053aa5b9a8e565d	4046b7894c8fa31c	c05eb66acfbf48b7	406180f6dbf09422
4046c87c9f8ee986	c05e99794ecb3c0b	c0529d6051f224fd	40577f873dee5ae6	4046c8840c3c9f88	c05e998c502ae54d	c0529d6de4206546
4046b7173061056c	c05e9e72e2746f65	c05e4e9d7d6addec	4070eb2ceda6c303	4046b6edcf3b8802	c05e9ea358ef6d8b	c05e4ec003adc2c9
4046c9ca841ecf09	c05eabd14cd4c521	c05fb8dbfa3f63b4	4067159cdffcd1cf	4046c9a9d54541e5	c05eabf04dea2154	c05fb8f21ebfe9ec
40469e242e91a69d	c05eb053bbe51be8	4064cb85feb97064	406387cde93417bb	40469df769d47ced	c05eb04c0bdbfdf8	4064cb88b9602575
4046a6125e93ae4f	c05ea4727ce1f179	4043e0f11cf59168	40616decef934164	4046a631f9561cb0	c05ea45fdc665f7d	4043e10b9795dfe3
4046e0b41c860e46	c05e9a5258258b4b	405182449ba02ac6	40619600945a93c3	4046e0c245dfa127	c05e9a367f9686fd	405182588e526ed4
40469b313429641e	c05ea1f304183b9e	bfd7d982adf5a400	407ddf8575eca1b9	40469bbe20dc0d2e	c05ea1f3aa17139e	bfd7d9f87eae43ef
4046a2b0c9c5c3a8	c05eae24bba98b41	c056ae86160a14a1	40796406fbea9ef5	4046a2af43c1529d	c05eae798b4def6e	c056aec256ee3d0d
4046a2cc003b4701	c05ea77904dc8c0c	c03662d7370b8fc8	4059cebc43dbfe38	4046a2e824d1fc89	c05ea7813a3aa3c4	c03662ee8ac9af32
4046a6ed4b745d70	c05ea1a44ec9ba05	c03a0842a0c86a28	4071552b0ebae473	4046a736c3e79666	c05ea1bdbc0b8fd4	c03a088aed903413
4046bf536c9b0709	c05eb5a13f41998f	402aa8981fdd9dd0	4063e35a96d7cfdd	4046bf8111d3b782	c05eb5998eeb7165	402aa8c3fe521bbb
4046a3e8b441f644	c05ebdc1be26495d	4055af714cba6728	40793a783807775c	4046a3ef77366158	c05ebd6d96c58a39	4055afad18a11647
4046a498bc3d5bd2	c05eb24e979920f8	40506228ec6e1f04	4023483f0e72ff26	4046a499e99fd80f	c05eb24cc2726663	4050622a39d25406
4046c84865e01f80	c05e93cb5afa9691	c060ef085ea70860	405e9ca9df79f5fe	4046c82ea97b9a71	c05e93dd60694ea2	c060ef0ecdbb95b9
4046c2a71d8cada7	c05e9e9c1dbe08ec	c05eb5043ed2ee3a	406b45d4ddfef085	4046c2843dd62d13	c05e9ec28fe5253d	c05eb51fad2cb4af
4046cc2395f118bc	c05e990c61f3df4f	c02ec807b385d9d0	407c114d8949bf8c	4046cca33cff0406	c05e99256932ed8a	c02ec896bfede1e7
4046ccc7c8304cf4	c05eaef7f9d786aa	403f2be665489a68	405523d9daf1efa1	4046ccdd1cf18541	c05eaeeec8d8768b	403f2c00a9e8e9a2
4046cc399f72458b	c05e9d985bba8eb0	406546a339334048	4073cfd6c26b341e	4046cbdd870756a1	c05e9d8d09b241eb	406546a74460db79
40469cfdb561fe65	c05ea16da68f587e	c0456aa59dfcdd30	407793b1698a5e8f	40469d4f45ab21df	c05ea1a3281c9d9f	c0456af196182359
4046bf5fedfadb34	c05e94af636e03ef	40619be793e7c45a	40702f69f96557ae	4046bf24b36f8ad4	c05e948d22a1e42f	40619bf3cac4e88d
40469aac24706ef0	c05e9c8c4483f793	c0592d3af59a7c1c	40507f3b5ac57539	40469aa887117692	c05e9c99ca3d5e93	c0592d448e4bc59b
4046d00de9662642	c05eb38e876b1ae4	4061d7a012333f14	40791df93a506d7a	4046cfaf9ce5fd8f	c05eb35b698cf3b1	4061d7b256dd1bc8
4046ab1b2011efc8	c05e9622a160090c	c057b1fdf4143bdf	407b4a49124f068e	4046ab1063f52e0f	c05e967d94b04a6c	c057b23ea44e0624
4046c3ed46a594d0	c05ead190fb7be32	c05308feca9d63c2	406cd2ddeae98aaf	4046c3fd8f551cf5	c05ead480488c719	c05309204d03a6b0
4046ac26cf694097	c05ea2a424b589b2	4062520695dafa86	406339c6236379ae	4046ac00f7aa309a	c05ea2926d3955bd	4062520ce3000280
4046e1bb8d01e584	c05ebf2dded63197	4062b82295220512	406b1326049244ff	4046e18462ddb6ee	c05ebf16e4927ce7	4062b82ad0538704
4046bfccc802fb38	c05ea93d0a26c8e7	40605b9bc2a68880	40787a7cece9888d	4046bf813b456732	c05ea8fef3cf57cc	40605bb1e6b5a93b
4046d8fcce3e0e74	c05e94e284e98f8c	c057eb03a546e181	40454ad5755af9f2	4046d8fb90923b50	c05e94eb6ee62af4	c057eb0a0658362e
4046a8e42c03cdc4	c05eba35e83e148f	c062187019dbb4db	4076356aec1fd49e	4046a88e9930293c	c05eba60be9f357f	c062187f5487561b
4046c232c479a251	c05eb5aa6d5ef575	c06295a831c2358e	406fdfa624e0d339	4046c1f28bc39764	c05eb5c6390912f7	c06295b21c16bcea
4046d94d622ae2e8	c05e9a1350c6f77c	c05385be84461a56	4050d7fe94aac88d	4046d9517b97c9fc	c05e9a212f067f6a	c05385c871100d4a
4046e17ebe287a50	c05eae3d58773fe3	c063d15e8c3ce54c	407494d68e2fb4f3	4046e1246317c852	c05eae56b6c1a36d	c063d167a294eaf8
4046b1e6347d721e	c05eb577f1345261	c05c8f94e033ad18	407d83787faf3ee8	4046b1ad083315c7	c05eb5d205ec61cd	c05c8fd500ea69a3
4046cf2e55209e54	c05eae76bc1d9f01	3fd99f46a36e2000	406cb379a0fa78e3	4046cf7206760943	c05eae7665d5c2a1	3fd99f844de5f2bd
4046a15bee48716b	c05eb36932fd6418	c046ffc4a2ab3160	4032d7d5ec1caeca	4046a15fca4fa07d	c05eb36c074e2368	c046ffc8a7a7ba62
4046d67fc0f0fea1	c05eb29ad71c7e52	4036c11a1fd57ae0	4068346b3210652c	4046d6b466331ba8	c05eb28b1737a135	4036c147319e0016
4046c88eae16fbd0	c05ebd2ff5c1093a	405610d242d8d644	407df0628bdd58d6	4046c892f4ba3437	c05ebccb78849584	4056111a046e2e2f
4046a150f51ec572	c05eb66e44f107bc	405fcbcce937d5e4	405595f96e8de641	4046a14192379f32	c05eb65fe900f5b1	405fcbd71c44e8cc
4046de6c50ad993a	c05ebb0efc3d47db	402221475abd1dd0	407c4a5df3ff1543	4046def018efb37a	c05ebafff89591af	4022219d609e77ef
4046da9ff258a071	c05eabc0117df055	4031dcf240730408	40720c22a1040097	4046daf0f96ed09f	c05eabad6e60653f	4031dd279d35b130
4046b9f628f294bc	c05e99d5733808fb	40573ffff479fcd0	40471ef5bbab0926	4046b9f5724565c5	c05e99cbc725687f	40574006d91b4d05
40469e8f7f076223	c05ea2d3192ea3b3	c06313d069de393a	406c34edfa50445c	40469e546aafd793	c05ea2e8c0a7a482	c06313d819e6a2bc
4046af8b1ea38de3	c05e9bba5f04ae1a	40056e3db0a84880	4079f9379c890af2	4046b0058368a0e0	c05e9bb64efeb02b	40056e9a36868a07
4046bb70459b5b25	c05ea7e04fdc48f2	405091f187ebfcae	406e27fdd4843ec0	4046bb8ce20aa287	c05ea7b20a4a3a77	4050921283ad90b4
4046b4f632f071fa	c05eabba880f6482	c0591743ddb83af5	407c2fcc43c652df	4046b4de4647aff9	c05eac1762a00dbb	c0591785fee23830
4046a74e58b431cc	c05eadb854834fe0	402cbdece9274620	4066bfdae72da7bf	4046a78253c05b7f	c05eadaee49b1e35	402cbe2294d30e72
40469fc16bac09f2	c05e9918e8a44b1d	c06674f906042597	407edcf11dce55f3	40469f2fd391cb37	c05e9919874df779	c06674f93e5a2796
4046d3e9859f64d0	c05ea58ab7f7017a	c05e416295288310	406245e0af117e38	4046d3d34f7375fc	c05ea5a50d4cfab2	c05e41756a33d6ac
4046e4805813e36f	c05ea23b335f4c67	40555f3eb24ac08c	4061e15c29e8f832	4046e483a933f40f	c05ea21d27efcba6	40555f543afae671
4046d1653ee80c4b	c05eabd95d442884	c0502d9a75d0a172	40073b2d6f3f2690	4046d1659c871314	c05eabd9ea82698c	c0502d9adaca90ab
40469dc562bc8e86	c05e9e1c0d7d27b3	c04cab2697522e36	407222941d3e8520	40469df38e7e1d03	c05e9e4f05123911	c04cab6ef65de872
4046dcc9bb4a6c32	c05ea104c07de71a	40527bb7af0048d0	4078b99fdc72d364	4046dcea01c90c64	c05ea0b4bdf7d05c	40527bf0f888d93f
4046ce41ef5a5cf1	c05e95262ef9be92	40294c1fd7682780	4066f5aa7729a148	4046ce76c5fbc25b	c05e951dbc40e02d	40294c5023a13f7e
4046bdd6469c51ed	c05ebf1124183452	c0652021314b32e4	4055902a38fd53c3	4046bdbd500ab8a9	c05ebf1496b17841	c06520226bf51893
4046cb2ae01d360b	c05ea8b20311bb26	4063ed562b9ebc46	40799dcfaf937cf2	4046cab9c01654c8	c05ea893c2d2d554	4063ed60f976162e
4046b7a4c73336a0	c05eacab0aa3e3a2	c04b386967cf57a6	40567a9f30c78bed	4046b7b431e88cf2	c05eacba5b94f041	c04b387f3acaf867
4046b594b3c145d0	c05ebd2c2f160a94	c039f97cf9218c20	40759c3b6787f8ce	4046b5f0590783e6	c05ebd4be27a50e7	c039f9d74a91079f
4046af9e75891fc2	c05ea23e311d4ac9	4053fee9d6a80c6c	406c059b1f77f98f	4046afa9f46104e6	c05ea21004f3e5df	4053ff0ab2e42bf6
4046c97a7114b3ce	c05ea951cc534065	406311f6a21a2db2	406bcc553973486d	4046c940407f1615	c05ea93c4a06d43e	406311fe503fe9a0
4046a7db6152d131	c05ea458a2270174	403c0d28bf0d42b8	4070dbb25e8e1388	4046a82190ab5ba1	c05ea43e2178c951	403c0d741d63cfab
4046a92291ca8ecd	c05e94ef22529137	c0596de9ace38696	40582c34073c703f	4046a91cc799c374	c05e9502eb0838e3	c0596df7be345aea
4046a39ff611e3fc	c05e9e937d3dcf62	c04aecc0a67807c8	4058ca0f863fd832	4046a3b1351a7610	c05e9ea4353e4ee5	c04aecd868a9fa4a
4046ab95212b19e9	c05e9ff413b74661	c03fe165b293a178	406079cb73999988	4046abb620fe794b	c05ea002a1071f84	c03fe18f19df333a
4046d312199eeeac	c05e9f07d6ce7781	c055d79db94c0127	406e329003c4e296	4046d3155e3c7c1c	c05e9f3a8fb312a9	c055d7c1fe6bb4c9
4046ae6fda4341a5	c05e9f7e3ed3f278	c064c9ece4398ef0	406bd1c7d580cf99	4046ae301944cc2b	c05e9f8942768158	c064c9f0cf6444da
4046dcd9170cb8aa	c05e93efb2634184	c0515f0625d0e86d	407e3cb94dc541f3	4046dd0b12552fd1	c05e944f10a3d77b	c0515f4a6eb220cc
4046b1cb79b9cc06	c05eb3459e117b9e	c06460835f81c67b	405e8e39550f60d9	4046b1a902eed889	c05eb34d162f4ec1	c0646086081c4ab2
4046c9285730a583	c05ea1dfe2f123a3	406156682f22ff7e	406ba29b1b26e5aa	4046c8f75f317744	c05ea1c142db9167	406156731e805b8a
4046b1b2426270a0	c05e9dd8751f437a	c06023ecc6f1cc7a	407612b181a55209	4046b1708e1ede21	c05e9e11c6f13073	c06024012dde78d2
4046be81b1c7b81a	c05eaaa13811a145	401b44caaa385660	40793b9775934458	4046bef7e2363aee	c05eaa972cb08914	401b453d45daa4ee
4046dd74821f0551	c05ea5468ad0e828	c05cd7faa7b05c0d	4073cb409a0118a7	4046dd4c7e6d3b8d	c05ea582c570054b	c05cd825c83a8c1b
4046ba15bf412758	c05eb7e291a07361	404d736a16a84478	405000cbb426e306	4046ba1f7ebe0f7c	c05eb7d7168655ca	404d737a73f9ac3c
4046ad27e3aa1fb4	c05e96a87ce9b2e1	40463faae5e0a250	405e956504826076	4046ad419dcf957c	c05e96968f8aa50a	40463fc4681c9a16
40469a755dc9178f	c05e9e970d194299	404483f3bb60eb0c	407ed36c1848e183	40469ae31068e453	c05e9e5386421ed3	404484539369f202
4046cf37f311be70	c05ea88993c162be	c05692c34459fdbd	40732499e5616d60	4046cf377c3817c2	c05ea8c9eaf88f28	c05692f140622876
404699ae02393ef4	c05ea4a04bf087e3	406142b41a059dc4	40742cd13dff096e	404699672efeda57	c05ea47354ebf96d	406142c40dee22cc
4046e187d5ed5a7c	c05e936daf16686a	4040e55c45772710	406b9df614b3f2ec	4046e1bdf7a4e760	c05e9353cdd4442a	4040e5815ae62a2f
40469a50d713a205	c05eb3fe6e164211	404b6488d9c6645c	4073dedf5bd3d7d8	40469a86e49ef126	c05eb3c842902a81	404b64d5bbf11492
4046b00b9cbf8d0a	c05eb2e01a1a0df9	4060735c13a29c3c	407ec85b33601b9a	4046afab302c714a	c05eb2931323b562	406073777cafac2f
4046a47e4129fb05	c05eaebf5859951f	c060ba59864347aa	40784ef9674f88b2	4046a42ed8f523f4	c05eaef9f16c46ff	c060ba6e58281e51
4046c5f2c831dd5d	c05ebcab45269fa4	c0537bc45df8c3ae	4058d3b620c6b918	4046c5f8e6fa9c42	c05ebcbfa5059670	c0537bd2e929f996
4046d00f645f92f5	c05ebee6e1f8019e	4063161263e6587a	407895da68c3558f	4046cfa858268f6f	c05ebec0f799fc6e	4063161ff0c869aa
4046e4e4009149ba	c05eaa3fccc010ab	c063253ad3a905b1	40698176ccaac661	4046e4ae532e5fd4	c05eaa53355bde92	c0632541c84d97ca
4046b8f741eb527c	c05e9f231b34e29c	405a3da60f1a0b40	407c9cb251e52b99	4046b8d46724506c	c05e9ec67c89456a	405a3de80ea55e81
4046bc3067d0850f	c05eb1eaccf19788	404188db510ecb6c	404ab343be6cd1f4	4046bc3d4a9f9061	c05eb1e45f43cd42	404188e47b6dd3ec
4046c7c1d7116aaa	c05ea7864747e089	c0509be3395c5c51	4064ce3b164f94e2	4046c7d575296001	c05ea7a64b7c6146	c0509bfa15692dc8
4046b37e84467c70	c05ea2484eafefd7	c05066eb1670e6b0	40741b69cbc5cf5c	4046b3a5afc36e9e	c05ea2859f713553	c0506716bf7f1a41
4046c4e46e7728e1	c05eb7e689c30764	c03f3a59d388d940	4054189d118da049	4046c4f8b2873bc2	c05eb7ef47c24704	c03f3a72c8c324c0
4046af9ff96aeafc	c05ea72b6829f06a	404323d87c794e04	407cb3df3fc23b4c	4046b00a4306f2d5	c05ea6efe612f9be	4043242d30c9207d
4046da5f2531ef66	c05e94b679ecc839	4055650bcf43099c	4068390d5d73eb16	4046da638c69d239	c05e948dd395e8c3	40556528e7c6ca86
4046cb78722ac25a	c05eba68dd4ff0a3	403df96d9695bb10	4066d8809c0886ce	4046cba71f76b32d	c05eba55b132dced	403df9a45f1e1861
4046a0c93bd71916	c05eb329d068facc	c04e77d631a09f90	40434233e6e905b9	4046a0cec023ec37	c05eb330d763e853	c04e77e02d1f1938
4046dedc265fc7fe	c05eb15773314527	c01b9942eddfa780	4079130b07395448	4046df51925603f1	c05eb16198d84aab	c01b99b735871c43
40469b4835c42828	c05ea6462d512756	c060d67ec95d5fe1	4071b207c53b2ee7	40469b0d7cc64b18	c05ea67025c3a606	c060d68dae257734
4046da192c01fa45	c05eb30c5d711bea	c056b6a818b82c49	407ea8a609e0c369	4046da1702bb684b	c05eb3738e8e64ca	c056b6f1f47fcf28
4046b2be901b6ce4	c05eb9b32c8e6069	c05fc47eff09a61b	40733e0f39f6cc74	4046b287d7f2a6b1	c05eb9e6930492a8	c05fc4a3977f1a7e
4046c3452f5aea52	c05e9e8d5e7932b3	c04805fd7bb13490	407b27a54a7c53b4	4046c39ad1823da1	c05e9ed12303c276	c048065e32cc542f
4046d3b2145c8432	c05eaf1cf8edc1c3	3fe40b683dca3700	4074e74d22c0ed47	4046d414addb01fb	c05eaf1c3429a545	3fe40bae998fc922
4046b59c5e54d0f6	c05eb6989b347d02	c06193d85fd008c0	4010e85e717e3f8a	4046b59b67ba4eeb	c05eb6992aea885b	c06193d892fe02ca
4046cc035c3e7485	c05ebafc93090f3a	4015fb64511c99c0	4075a890676eda4b	4046cc690ef43a38	c05ebaf59b050bd3	4015fbb3f998dedc
4046bcd7ecea5858	c05e9d6eee8a9ad9	40521275c7b87c12	406f51a48a80ece9	4046bcee65bebce4	c05e9d3ceb9d9c7d	405212996f9a8e93
4046cbf68a6f95cf	c05eb8cc31ceeefe	4042d670c904a6a8	40614827c6d30fb4	4046cc16cd72e387	c05eb8ba7398fa7a	4042d68a22eb1a6e
4046c6629a40e0b1	c05e9fda56b70214	c0615f6df13850fc	406cc536195ee7fb	4046c62f66fee50a	c05e9ffa07e6e044	c0615f794105d526
4046b4739bd7716a	c05eb047bc883a68	40558ec02bd5bb0c	407cd596e10e5109	4046b47c8bdc0c87	c05eafe7634fbcc3	40558f04c91c6ba8
4046a8b802356cee	c05eb043af20bbd3	c0250326f37e0ef0	407dcb3b0f9ea682	4046a9423405f8ae	c05eb055d9296e2b	c025038e46a91c90
4046a2cb1f952d10	c05ea6f2f7b846dc	403f8410e0c56db0	40778730200033f5	4046a329be6c24f1	c05ea6c9e156ebd1	403f8485a4cc03f0
4046a13b885c6402	c05ea111510b3149	c054b753eabe953d	407902cf528ea732	4046a14a2f681f66	c05ea16433f75b11	c054b78ecaae7cb6
4046bd7f55737a8d	c05ea78565f4d541	40514a81fc0073c0	4025a176a8755f14	4046bd8077ce28e2	c05ea78347b34597	40514a837ea2f629
4046a26d43992091	c05e9588337db637	406296cfba8c69c4	407787d83c5515a9	4046a20e6685e598	c05e955f621fd099	406296de3a2a9173
4046bf2b4c6305bc	c05ea40f0e578987	c053c9679856d278	4055610e4598fb2e	4046bf300babaecb	c05ea420a8f0a824	c053c974265182c3
4046c5fce8e3e20c	c05e9535f28e4c59	c055ebfd1996c83f	407c377165c0a113	4046c60246af00d7	c05e9594969031a4	c055ec40a81c19bd
4046b63b34045a69	c05eac7629f998c5	4031022894b85020	40665a0591bbdb43	4046b66d9e1d882f	c05eac6b36c385e1	40310247c7eaaed5
4046c96de9f97f58	c05e95ea22c4815a	c05f1b9ef567f904	4066eed872992874	4046c94f54643fd1	c05e9609e5d01143	c05f1bb5a4277524
40469cf5e12f0880	c05eae20ea645c3a	401a668b03c7dc20	40738423bcbf8327	40469d515662dd80	c05eae196d80ad02	401a66e010e7aec8
4046c26660683aee	c05eb1def174e281	c058ec213dd38c68	4071987d764a807d	4046c258678c31a3	c05eb21922ed34d0	c058ec4ac2d4c041
4046b3bded2899ba	c05ea66b5a61de05	405dcbe69cc86810	4056f1e3b867f5f6	4046b3b0bb085cbd	c05ea65a95b3118d	405dcbf28d7f3602
4046caf59271e54a	c05eae1778578147	c0528d3d2897c8c0	4074daad7647a3c7	4046cb1057f6ba17	c05eae5ae0dfb5e9	c0528d6d4ef80aca
4046b43d9fa2b8d6	c05ebfefbe2f413c	c064b476dac4ddb6	406df7e0ee003639	4046b3f925732e54	c05ebffc2fe60e49	c064b47b4910216c
4046c61ede59e0e0	c05eb693c48c6a7a	c053d61bd2c57685	4032a3afe02a565c	4046c61fe274347c	c05eb6979c68c2a1	c053d61e9115fd40
4046d430db0983d5	c05e9aa7da134d4a	c0530f0762ccc72d	3ffcc274342dae69	4046d430fb5142bf	c05e9aa838072bdc	c0530f07a5fe21e7
4046d68f71f4011c	c05e9dfa906957e2	c03a3bfed208df50	4075572108f545db	4046d6e9bdb4f24c	c05e9e1a4df9423e	c03a3c59a6cb20e8
